,user_id,user_age,user_sex
585485,1515915625591774892,46,f
585486,1515915625591768143,51,f
585497,1515915625591775338,78,m
585499,1515915625591775618,50,m
585500,1515915625591775686,48,m
585502,1515915625591775722,81,m
585504,1515915625591775763,80,f
585511,1515915625591775995,19,m
585513,1515915625591776608,76,f
585515,1515915625573674505,67,m
585519,1515915625591776717,52,m
585522,1515915625591777101,61,f
585523,1515915625591777276,37,f
585526,1515915625591777310,38,f
585527,1515915625591777557,54,f
585528,1515915625591777683,56,m
585534,1515915625591777944,50,m
585536,1515915625591777961,45,f
585537,1515915625591776356,26,m
585538,1515915625591777706,18,m
585540,1515915625591778153,24,f
585543,1515915625591778273,64,f
585547,1515915625591778720,57,m
585551,1515915625591778040,38,m
585552,1515915625591778899,20,f
585554,1515915625591777571,71,m
585555,1515915625591779214,71,m
585557,1515915625534418394,62,m
585558,1515915625591779448,80,m
585559,1515915625591779677,80,m
585561,1515915625591779877,70,m
585562,1515915625591779354,48,m
585564,1515915625591779465,80,m
585565,1515915625564276055,31,f
585571,1515915625591780168,76,f
585574,1515915625591780059,46,f
585576,1515915625591780368,42,m
585577,1515915625591779911,30,f
585578,1515915625591780528,78,f
585579,1515915625591780510,36,m
585581,1515915625591780643,61,m
585586,1515915625591780124,44,f
585588,1515915625591780855,18,f
585593,1515915625591781043,24,m
585594,1515915625591780922,59,m
585596,1515915625591781171,42,m
585597,1515915625591781203,19,m
585599,1515915625591781691,57,m
585601,1515915625591781744,31,f
585602,1515915625591781839,84,m
585606,1515915625591779664,57,m
585607,1515915625591782243,48,m
585609,1515915625591782496,42,f
585610,1515915625591782520,40,f
585611,1515915625591782185,40,f
585613,1515915625591782639,27,m
585614,1515915625591782934,54,m
585616,1515915625591782977,40,m
585626,1515915625548061027,41,f
585627,1515915625591783250,22,m
585628,1515915625591783258,39,f
585629,1515915625591783280,24,f
585630,1515915625591783304,75,f
585631,1515915625591783330,69,m
585633,1515915625591783439,44,f
585642,1515915625591783830,23,m
585644,1515915625591783802,65,f
585648,1515915625591782924,39,m
585650,1515915625591782833,20,m
585652,1515915625591784371,28,m
585653,1515915625591784442,67,f
585654,1515915625591784487,50,f
585656,1515915625591784567,45,f
585658,1515915625591784632,72,m
585665,1515915625591785010,84,m
585666,1515915625591785039,32,m
585669,1515915625591785104,41,m
585673,1515915625591784798,78,m
585675,1515915625591785456,44,f
585677,1515915625591785247,72,m
585683,1515915625591785656,65,m
585687,1515915625591785743,54,m
585688,1515915625591785504,72,f
585694,1515915625591785975,49,f
585697,1515915625591785589,81,f
585698,1515915625591786208,25,m
585699,1515915625591786215,80,m
585701,1515915625591786309,75,f
585707,1515915625591786721,36,f
585708,1515915625591786725,64,m
585709,1515915625591786320,46,m
585710,1515915625591786781,50,m
585711,1515915625591786917,34,m
585714,1515915625591787021,34,m
585721,1515915625591787505,53,m
585725,1515915625591787678,52,f
585726,1515915625591787805,70,m
585727,1515915625591787210,46,m
585728,1515915625591787818,30,m
585729,1515915625591787861,62,m
585730,1515915625591787981,57,m
585731,1515915625591787547,48,m
585732,1515915625591787781,20,m
585736,1515915625591788238,36,f
585737,1515915625591778542,57,m
585738,1515915625591788598,20,m
585741,1515915625591788614,47,m
585744,1515915625591788791,19,f
585747,1515915625591788132,58,f
585748,1515915625591788855,20,m
585749,1515915625591788775,41,f
585752,1515915625574239610,80,m
585753,1515915625591789083,50,m
585756,1515915625591789211,30,m
585757,1515915625591789225,25,f
585760,1515915625591789122,36,f
585762,1515915625591785205,44,f
585764,1515915625591789854,67,f
585765,1515915625591790012,21,f
585768,1515915625573768023,55,m
585769,1515915625591790096,56,m
585771,1515915625591787381,37,m
585772,1515915625591790454,29,m
585774,1515915625591790642,74,m
585776,1515915625591790949,80,f
585780,1515915625591791253,80,f
585781,1515915625591791079,31,m
585784,1515915625369264450,71,f
585787,1515915625548111050,52,f
585793,1515915625591792190,31,f
585794,1515915625591792205,76,m
585797,1515915625591792461,68,m
585798,1515915625542978859,81,m
585799,1515915625591792470,70,m
585801,1515915625591791769,49,f
585802,1515915625591792103,47,m
585803,1515915625591792562,80,f
585804,1515915625573658155,41,m
585805,1515915625591792616,28,m
585806,1515915625591792691,27,m
585808,1515915625591792721,46,m
585812,1515915625591792877,23,m
585813,1515915625591788564,83,m
585818,1515915625591793176,33,m
585819,1515915625591793293,78,m
585821,1515915625591793346,31,f
585822,1515915625591793095,75,m
585824,1515915625591793787,62,m
585827,1515915625591793998,29,m
585828,1515915625591793166,76,f
585830,1515915625591793518,33,f
585837,1515915625591794545,74,f
585845,1515915625591794987,19,f
585846,1515915625591794490,73,f
585847,1515915625591795040,45,m
585848,1515915625591795065,78,m
585850,1515915625591795084,20,m
585851,1515915625591795169,82,f
585855,1515915625591795260,57,f
585857,1515915625591795334,44,f
585858,1515915625591795376,19,m
585860,1515915625591795430,69,m
585862,1515915625591795399,62,m
585870,1515915625591795807,65,f
585872,1515915625591795407,61,m
585874,1515915625591795896,30,m
585876,1515915625591796344,55,f
585877,1515915625591796453,69,m
585878,1515915625591796460,31,f
585879,1515915625529703055,36,f
585882,1515915625591795946,82,m
585883,1515915625591796797,81,m
585887,1515915625591797219,58,f
585888,1515915625591797273,30,f
585889,1515915625591797363,84,m
585890,1515915625591797206,57,f
585892,1515915625591797518,40,m
585894,1515915625591797581,60,m
585895,1515915625591797590,34,m
585896,1515915625591797472,42,m
585897,1515915625591796757,75,f
585898,1515915625591797812,42,m
585899,1515915625591797814,28,m
585900,1515915625591797044,79,m
585901,1515915625591797989,50,f
585902,1515915625591797552,23,m
585905,1515915625591798381,76,f
585906,1515915625591798409,66,m
585908,1515915625591798539,46,m
585909,1515915625591798551,46,f
585910,1515915625591798558,47,m
585911,1515915625591796792,60,f
585912,1515915625591798496,23,f
585914,1515915625591798298,48,f
585919,1515915625568977261,58,m
585922,1515915625591799618,29,m
585924,1515915625591799715,63,m
585926,1515915625591799728,76,f
585927,1515915625591798167,51,f
585933,1515915625591799919,37,f
585935,1515915625591800095,40,m
585936,1515915625591800137,77,m
585937,1515915625591796290,81,m
585938,1515915625571107005,55,f
585939,1515915625591800311,34,f
585940,1515915625591800315,39,f
585943,1515915625591800020,70,f
585946,1515915625591797837,36,f
585952,1515915625591800596,67,f
585953,1515915625591800626,73,m
585958,1515915625591800794,31,f
585961,1515915625591800873,28,m
585963,1515915625591801040,28,f
585964,1515915625534594431,33,f
585965,1515915625591800961,49,m
585967,1515915625498412935,61,f
585969,1515915625591801069,40,f
585971,1515915625591800316,25,m
585974,1515915625591801142,63,m
585976,1515915625591801535,80,m
585977,1515915625591801635,32,f
585978,1515915625591801761,22,m
585979,1515915625591800537,63,m
585981,1515915625591801825,59,m
585983,1515915625591801803,24,m
585985,1515915625591802109,19,m
585986,1515915625591802123,66,f
585987,1515915625591802192,57,m
585988,1515915625591802201,80,m
585990,1515915625591801815,65,m
585991,1515915625591802478,54,m
585992,1515915625591802363,83,m
585993,1515915625591802524,67,m
585994,1515915625591802536,83,m
585995,1515915625591802585,34,f
585996,1515915625591802610,57,m
585998,1515915625591802574,24,f
585999,1515915625591802747,58,f
586000,1515915625539622260,46,f
586001,1515915625591802924,27,m
586003,1515915625591802584,49,f
586006,1515915625591803127,61,f
586015,1515915625591802855,75,m
586018,1515915625591803466,57,m
586020,1515915625528603984,73,m
586023,1515915625591802792,45,m
586029,1515915625571324998,75,m
586032,1515915625591804421,58,m
586044,1515915625591804644,39,m
586051,1515915625591805028,38,m
586052,1515915625591805149,21,m
586057,1515915625591805337,47,m
586063,1515915625591805570,44,f
586064,1515915625591805849,24,m
586065,1515915625591805938,45,m
586066,1515915625591804019,55,f
586068,1515915625591805608,49,m
586070,1515915625591805825,77,m
586073,1515915625591806247,26,m
586074,1515915625545095962,46,m
586075,1515915625591806113,25,f
586076,1515915625591806312,71,f
586084,1515915625591806613,31,m
586086,1515915625591805900,31,m
586089,1515915625591806743,80,f
586090,1515915625591806745,78,m
586091,1515915625591806776,38,f
586093,1515915625541185370,43,m
586096,1515915625591807008,23,m
586097,1515915625591807030,46,m
586103,1515915625591807348,77,m
586106,1515915625591807396,65,m
586107,1515915625591807013,28,f
586109,1515915625591807197,71,m
586110,1515915625591806311,24,m
586111,1515915625591807715,62,m
586114,1515915625591807493,50,f
586115,1515915625591807837,30,m
586117,1515915625591807984,57,m
586120,1515915625591808121,70,m
586121,1515915625591806391,81,m
586124,1515915625572396830,37,m
586126,1515915625591807439,67,m
586130,1515915625591808572,69,f
586131,1515915625591808584,36,m
586133,1515915625536382080,60,m
586134,1515915625591808725,72,m
586136,1515915625591808853,41,m
586139,1515915625591808899,23,m
586142,1515915625591808842,77,f
586144,1515915625591809181,21,m
586146,1515915625591809312,56,f
586150,1515915625564249777,23,f
586152,1515915625591809666,34,m
586155,1515915625591809711,28,f
586156,1515915625591809855,41,m
586157,1515915625591809423,50,m
586159,1515915625591808288,49,m
586165,1515915625591809885,35,m
586166,1515915625591809930,78,f
586169,1515915625591810311,76,m
586173,1515915625591810741,20,f
586174,1515915625591810745,51,f
586181,1515915625591810491,30,m
586186,1515915625591811552,35,m
586187,1515915625591811565,37,f
586189,1515915625591811616,52,f
586193,1515915625591811765,81,f
586195,1515915625591811886,49,m
586199,1515915625591811274,43,f
586201,1515915625591811932,24,f
586205,1515915625591812119,60,f
586206,1515915625591812166,70,m
586207,1515915625591810958,67,m
586214,1515915625591812671,68,m
586216,1515915625591812653,70,m
586217,1515915625573896812,56,m
586218,1515915625591811238,72,m
586220,1515915625591813245,78,m
586222,1515915625591813285,25,m
586225,1515915625591813433,78,f
586227,1515915625591811496,42,f
586235,1515915625568022808,67,f
586239,1515915625591813318,35,m
586240,1515915625591813894,67,f
586241,1515915625591813904,57,m
586244,1515915625591812158,77,f
586245,1515915625591813853,75,f
586246,1515915625591814092,33,m
586253,1515915625591796105,39,m
586255,1515915625591814237,70,f
586256,1515915625591814377,44,f
586257,1515915625591814422,18,m
586258,1515915625591814439,42,m
586259,1515915625528146113,44,m
586261,1515915625591814553,40,m
586263,1515915625591814631,48,m
586266,1515915625591814672,79,m
586267,1515915625591814547,43,m
586271,1515915625591814532,84,f
586273,1515915625520720108,25,m
586274,1515915625591814839,52,m
586278,1515915625591814875,42,f
586281,1515915625591815055,28,f
586288,1515915625591815167,27,f
586290,1515915625591815563,44,m
586293,1515915625591815643,19,f
586294,1515915625591815678,28,f
586297,1515915625573079966,22,m
586298,1515915625591815709,40,f
586299,1515915625591815101,68,m
586301,1515915625591814831,48,m
586303,1515915625591816260,77,f
586304,1515915625591816345,65,m
586309,1515915625591816615,37,f
586310,1515915625591816742,38,f
586311,1515915625591816452,81,m
586315,1515915625591817194,30,m
586316,1515915625591817190,84,f
586319,1515915625591817327,78,f
586324,1515915625591817578,32,m
586326,1515915625591817641,40,f
586328,1515915625591817708,70,m
586329,1515915625591814236,40,f
586333,1515915625591816171,33,f
586335,1515915625591817970,63,f
586338,1515915625591817898,76,m
586339,1515915625591817782,31,f
586341,1515915625591817700,30,m
586355,1515915625591818473,62,m
586356,1515915625591818998,81,m
586357,1515915625591817629,40,f
586359,1515915625591817486,43,f
586362,1515915625591819239,66,f
586363,1515915625591819246,44,m
586366,1515915625591819449,47,f
586367,1515915625591819475,84,m
586369,1515915625537417250,59,m
586374,1515915625527019669,23,m
586375,1515915625591819074,74,f
586376,1515915625591819696,67,m
586377,1515915625591819747,21,m
586379,1515915625591819948,30,m
586381,1515915625591820069,83,f
586382,1515915625591819909,39,f
586384,1515915625591820085,46,m
586385,1515915625591820139,44,f
586388,1515915625591820233,38,f
586389,1515915625591820296,69,m
586390,1515915625591820294,68,m
586391,1515915625591785144,71,m
586396,1515915625591820419,25,f
586400,1515915625591820556,30,f
586402,1515915625591820425,54,m
586407,1515915625591820796,32,m
586408,1515915625591820613,60,m
586409,1515915625591820781,40,m
586410,1515915625591820734,33,f
586411,1515915625591821208,51,f
586413,1515915625591821341,21,m
586414,1515915625591821220,84,m
586416,1515915625591821484,54,m
586418,1515915625532492945,58,f
586424,1515915625591821919,55,f
586425,1515915625591821429,39,f
586426,1515915625591814891,54,m
586427,1515915625591821530,31,m
586429,1515915625591822249,32,m
586430,1515915625591822302,51,m
586431,1515915625591822355,67,m
586432,1515915625591820611,61,f
586435,1515915625591822517,52,f
586436,1515915625591822535,40,m
586438,1515915625591822539,32,m
586440,1515915625591822805,51,f
586441,1515915625591822900,71,m
586442,1515915625591822875,42,f
586443,1515915625591822741,74,f
586444,1515915625591822965,77,m
586447,1515915625591806692,26,f
586449,1515915625591823460,35,f
586451,1515915625591823414,73,m
586455,1515915625591823270,68,m
586456,1515915625591823679,62,m
586459,1515915625591823739,30,m
586460,1515915625591823788,79,m
586461,1515915625591822859,21,f
586462,1515915625546402109,81,m
586464,1515915625591823796,78,m
586466,1515915625591823931,65,f
586467,1515915625591820474,22,f
586468,1515915625591824070,59,m
586469,1515915625591824074,42,f
586472,1515915625591823705,70,m
586473,1515915625591824134,75,m
586474,1515915625591824048,25,m
586475,1515915625567565281,64,f
586479,1515915625591824201,68,f
586480,1515915625591824246,46,m
586484,1515915625591824365,23,m
586485,1515915625591824368,70,m
586486,1515915625591824296,27,f
586487,1515915625591824383,74,m
586493,1515915625591476714,51,m
586494,1515915625591823980,75,f
586499,1515915625591824624,53,f
586500,1515915625591824864,59,m
586503,1515915625591824981,65,f
586505,1515915625591825004,82,f
586508,1515915625591825078,70,f
586509,1515915625591825257,52,f
586518,1515915625591825560,45,f
586524,1515915625591825733,26,m
586529,1515915625591825903,57,m
586530,1515915625591776075,66,f
586532,1515915625591824707,82,f
586534,1515915625591823725,78,f
586535,1515915625591826086,48,m
586539,1515915625591826260,19,m
586543,1515915625591825837,26,f
586545,1515915625532251135,43,m
586549,1515915625591825723,43,f
586550,1515915625591826336,80,m
586551,1515915625591826577,36,f
586554,1515915625591826791,53,m
586555,1515915625546643301,66,f
586557,1515915625591826985,19,m
586558,1515915625591827154,57,f
586559,1515915625591826589,69,m
586562,1515915625591827262,84,m
586565,1515915625591827365,26,m
586566,1515915625591827023,25,m
586568,1515915625591827452,77,f
586569,1515915625591827484,47,m
586570,1515915625591827545,77,f
